run_id,tag,f,beta,mturb,theta,seed,status,runtime_s,lW,lW_status,t_frag,morphology,tau_peak_max,tau_peak_mean,survives_0p1,n_peaks_final,n_peak_events,peak_analysis_status,n_athdf_purged,returncode
RTC_CG_f1p2_b0p3_m2p5_t90_s1,CG,1.2,0.3,2.5,90,1,failed,693.374457359314,,no_athdf,0.333008,RADIAL_COLLAPSE,0.20989258587360382,0.1330466022094091,True,2,3,ok,34,-2
RTC_CG_f1p2_b0p3_m2p5_t90_s3,CG,1.2,0.3,2.5,90,3,failed,241.14226007461548,,no_athdf,0.300087,RADIAL_COLLAPSE,0.20996031910181046,0.13718387857079506,True,3,4,ok,31,-2
RTC_CG_f1p0_b2p0_m2p5_t0_s3,CG,1.0,2.0,2.5,0,3,failed,3979.2129185199738,,no_athdf,0.365001,RADIAL_COLLAPSE,0.2792137637734413,0.14633954813083014,True,4,6,ok,37,-2
RTC_CG_f1p2_b0p3_m2p5_t90_s2,CG,1.2,0.3,2.5,90,2,failed,1311.2914712429047,,no_athdf,0.314031,RADIAL_COLLAPSE,0.22890585660934448,0.12296558668216069,True,3,3,ok,32,-2
RTC_CG_f1p2_b0p5_m2p5_t0_s3,CG,1.2,0.5,2.5,0,3,failed,934.3632478713989,,no_athdf,0.338015,RADIAL_COLLAPSE,0.23953642696142197,0.14769869893789292,True,3,5,ok,34,-2
RTC_CG_f1p2_b0p5_m2p5_t90_s1,CG,1.2,0.5,2.5,90,1,failed,271.34166741371155,,no_athdf,0.320043,RADIAL_COLLAPSE,0.19898882508277893,0.09949927031993866,True,2,4,ok,33,-2
RTC_CG_f1p2_b0p3_m2p5_t0_s3,CG,1.2,0.3,2.5,0,3,failed,4612.501363039017,,no_athdf,0.35,RADIAL_COLLAPSE,0.2589433044195175,0.13459237292408943,True,4,6,ok,36,-2
RTC_CG_f1p2_b0p5_m2p5_t90_s3,CG,1.2,0.5,2.5,90,3,failed,361.7687039375305,,no_athdf,0.291027,RADIAL_COLLAPSE,0.2087710201740265,0.14438930340111256,True,3,4,ok,30,-2
RTC_CG_f1p2_b0p5_m2p5_t90_s2,CG,1.2,0.5,2.5,90,2,failed,648.094744682312,,no_athdf,0.314031,RADIAL_COLLAPSE,0.22941884398460388,0.10721712000668049,True,3,4,ok,32,-2
RTC_CG_f1p2_b0p5_m2p5_t0_s2,CG,1.2,0.5,2.5,0,2,failed,2547.3639409542084,,no_athdf,0.296,RADIAL_COLLAPSE,0.2094765231013298,0.08475806315739949,True,4,6,ok,30,-2
RTC_CG_f1p0_b2p0_m2p5_t90_s2,CG,1.0,2.0,2.5,90,2,failed,6179.968991518021,,no_athdf,0.44501,RADIAL_COLLAPSE,0.35926878452301025,0.13473492953926325,True,3,8,ok,45,-2
RTC_CG_f1p2_b1p0_m2p5_t90_s1,CG,1.2,1.0,2.5,90,1,failed,165.8247754573822,,no_athdf,0.302038,RADIAL_COLLAPSE,0.17946553975343704,0.09482650272548199,True,3,4,ok,31,-2
RTC_CG_f1p0_b2p0_m2p5_t90_s3,CG,1.0,2.0,2.5,90,3,failed,6451.356371164322,,no_athdf,0.462001,RADIAL_COLLAPSE,0.36983928084373474,0.17974881206949553,True,3,6,ok,47,-2
RTC_CG_f1p2_b1p0_m2p5_t90_s2,CG,1.2,1.0,2.5,90,2,failed,180.88689470291138,,no_athdf,0.271064,RADIAL_COLLAPSE,0.1890181377530098,0.08954331651329994,True,3,4,ok,28,-2
RTC_CG_f1p2_b0p5_m2p5_t0_s1,CG,1.2,0.5,2.5,0,1,failed,3376.102368593216,,no_athdf,0.36,RADIAL_COLLAPSE,0.23963042348623276,0.09669309322323118,True,5,7,ok,37,-2
RTC_CG_f1p2_b1p0_m2p5_t90_s3,CG,1.2,1.0,2.5,90,3,failed,437.0487003326416,,no_athdf,0.304034,RADIAL_COLLAPSE,0.20866654813289642,0.15667003393173218,True,3,4,ok,31,-2
RTC_CG_f1p2_b2p0_m2p5_t0_s1,CG,1.2,2.0,2.5,0,1,failed,1477.050033569336,,no_athdf,0.355,RADIAL_COLLAPSE,0.22901684790849686,0.08982742577791214,True,4,7,ok,36,-2
RTC_CG_f1p2_b2p0_m2p5_t90_s1,CG,1.2,2.0,2.5,90,1,failed,271.3151605129242,,no_athdf,0.312081,RADIAL_COLLAPSE,0.18932398408651352,0.08594760149717331,True,3,5,ok,32,-2
RTC_CG_f1p2_b2p0_m2p5_t90_s2,CG,1.2,2.0,2.5,90,2,failed,195.95432353019714,,no_athdf,0.272098,RADIAL_COLLAPSE,0.18937948346138,0.08173073083162308,True,3,5,ok,28,-2
RTC_CG_f1p2_b1p0_m2p5_t0_s1,CG,1.2,1.0,2.5,0,1,failed,4039.694655895233,,no_athdf,0.367,RADIAL_COLLAPSE,0.2390294447541237,0.0968614358987127,True,5,7,ok,37,-2
RTC_CG_f1p5_b0p3_m2p5_t0_s1,CG,1.5,0.3,2.5,0,1,failed,120.5717568397522,,no_athdf,0.288085,RADIAL_COLLAPSE,0.15937112271785736,0.09687872976064682,True,3,4,ok,29,-2
RTC_CG_f1p5_b0p3_m2p5_t0_s2,CG,1.5,0.3,2.5,0,2,failed,120.58477735519409,,no_athdf,0.269156,RADIAL_COLLAPSE,0.1795070692896843,0.08177531808614731,True,3,5,ok,27,-2
RTC_CG_f1p2_b1p0_m2p5_t0_s3,CG,1.2,1.0,2.5,0,3,failed,4687.56533408165,,no_athdf,0.360001,RADIAL_COLLAPSE,0.2698720395565033,0.14483804628252983,True,4,6,ok,37,-2
RTC_CG_f1p5_b0p3_m2p5_t90_s1,CG,1.5,0.3,2.5,90,1,failed,301.4327244758606,,no_athdf,0.310064,RADIAL_COLLAPSE,0.18932395428419113,0.11974351853132248,True,2,3,ok,32,-2
RTC_CG_f1p2_b1p0_m2p5_t0_s2,CG,1.2,1.0,2.5,0,2,failed,6390.981701374054,,no_athdf,0.324001,RADIAL_COLLAPSE,0.23930128663778305,0.09139107061283928,True,5,7,ok,33,-2
RTC_CG_f1p5_b0p3_m2p5_t90_s2,CG,1.5,0.3,2.5,90,2,failed,1266.0756402015686,,no_athdf,0.300007,RADIAL_COLLAPSE,0.21899303793907166,0.11972850064436595,True,3,3,ok,31,-2
RTC_CG_f1p2_b2p0_m2p5_t0_s3,CG,1.2,2.0,2.5,0,3,failed,5456.221562862396,,no_athdf,0.368,RADIAL_COLLAPSE,0.2793113887310028,0.14607620115081468,True,4,6,ok,37,-2
RTC_CG_f1p5_b0p3_m2p5_t90_s3,CG,1.5,0.3,2.5,90,3,failed,633.066912651062,,no_athdf,0.316028,RADIAL_COLLAPSE,0.2188863828778267,0.14688512310385704,True,2,4,ok,32,-2
RTC_CG_f1p2_b2p0_m2p5_t0_s2,CG,1.2,2.0,2.5,0,2,failed,7204.77437210083,7.291666666666667,ok:5_peaks,0.33000150322914124,FULL,0.24864870309829712,0.09797953601394381,True,5,7,ok,34,-9
RTC_CG_f1p5_b0p5_m2p5_t0_s1,CG,1.5,0.5,2.5,0,1,failed,1959.4372696876526,,no_athdf,0.34,RADIAL_COLLAPSE,0.19988657534122467,0.07101781335141924,True,4,9,ok,35,-2
RTC_CG_f1p5_b0p5_m2p5_t90_s1,CG,1.5,0.5,2.5,90,1,failed,422.05050015449524,,no_athdf,0.306033,RADIAL_COLLAPSE,0.17937084287405014,0.11661163220802943,True,3,3,ok,31,-2
RTC_CG_f1p5_b0p5_m2p5_t90_s3,CG,1.5,0.5,2.5,90,3,failed,271.2625997066498,,no_athdf,0.265009,RADIAL_COLLAPSE,0.17890659719705582,0.11946719512343407,True,4,4,ok,27,-2
RTC_CG_f1p5_b0p3_m2p5_t0_s3,CG,1.5,0.3,2.5,0,3,failed,4913.674712181091,,no_athdf,0.346,RADIAL_COLLAPSE,0.25877659022808075,0.13293441385030746,True,4,6,ok,35,-2
RTC_CG_f1p2_b2p0_m2p5_t90_s3,CG,1.2,2.0,2.5,90,3,failed,7204.506848812103,30.833333333333336,ok:2_peaks,0.47000283002853394,PARTIAL,0.3885796219110489,0.2044502223531405,True,2,6,ok,48,-9
RTC_CG_f1p5_b0p5_m2p5_t90_s2,CG,1.5,0.5,2.5,90,2,failed,1522.2910311222076,,no_athdf,0.376013,RADIAL_COLLAPSE,0.2895316034555435,0.1358669251203537,True,4,5,ok,38,-2
RTC_CG_f1p5_b1p0_m2p5_t90_s1,CG,1.5,1.0,2.5,90,1,failed,271.3546018600464,,no_athdf,0.288037,RADIAL_COLLAPSE,0.15994875878095627,0.08443636633455753,True,2,4,ok,29,-2
RTC_CG_f1p5_b1p0_m2p5_t90_s2,CG,1.5,1.0,2.5,90,2,failed,135.67466163635254,,no_athdf,0.252099,RADIAL_COLLAPSE,0.16912169009447098,0.10611408452192943,True,3,3,ok,26,-2
RTC_CG_f1p5_b1p0_m2p5_t90_s3,CG,1.5,1.0,2.5,90,3,failed,241.08868312835693,,no_athdf,0.256048,RADIAL_COLLAPSE,0.15890683978796005,0.10917213745415211,True,4,4,ok,26,-2
RTC_CG_f1p5_b1p0_m2p5_t0_s1,CG,1.5,1.0,2.5,0,1,failed,2577.5026547908783,,no_athdf,0.351,RADIAL_COLLAPSE,0.20933037251234055,0.07766173200474845,True,5,9,ok,36,-2
RTC_CG_f1p5_b0p5_m2p5_t0_s3,CG,1.5,0.5,2.5,0,3,failed,4838.527067184448,,no_athdf,0.349,RADIAL_COLLAPSE,0.25872041285037994,0.13452418893575668,True,4,6,ok,35,-2
RTC_CG_f1p5_b0p5_m2p5_t0_s2,CG,1.5,0.5,2.5,0,2,failed,6677.225414514542,,no_athdf,0.313,RADIAL_COLLAPSE,0.2294326052069664,0.08556829180036273,True,5,7,ok,32,-2
RTC_CG_f1p5_b2p0_m2p5_t90_s1,CG,1.5,2.0,2.5,90,1,failed,135.684419631958,,no_athdf,0.289023,RADIAL_COLLAPSE,0.15974851697683334,0.08961178176105022,True,2,4,ok,29,-2
RTC_CG_f1p5_b2p0_m2p5_t90_s2,CG,1.5,2.0,2.5,90,2,failed,256.2634332180023,,no_athdf,0.267136,RADIAL_COLLAPSE,0.17960681021213531,0.07761689275503159,True,3,5,ok,27,-2
RTC_CG_f1p5_b2p0_m2p5_t90_s3,CG,1.5,2.0,2.5,90,3,failed,1808.7022602558136,,no_athdf,0.368009,RADIAL_COLLAPSE,0.27870237082242966,0.14452444886167845,True,4,6,ok,37,-2
RTC_CG_f2p0_b0p3_m2p5_t0_s1,CG,2.0,0.3,2.5,0,1,failed,437.11322569847107,,no_athdf,0.296015,RADIAL_COLLAPSE,0.1697305589914322,0.07334874073664348,True,6,6,ok,30,-2
RTC_CG_f2p0_b0p3_m2p5_t0_s2,CG,2.0,0.3,2.5,0,2,failed,90.45260190963745,,no_athdf,0.233124,RADIAL_COLLAPSE,0.14975124597549438,0.0846729427576065,True,3,4,ok,24,-2
RTC_CG_f1p5_b1p0_m2p5_t0_s3,CG,1.5,1.0,2.5,0,3,failed,6240.04695057869,,no_athdf,0.359001,RADIAL_COLLAPSE,0.2686130106449127,0.1410707781712214,True,4,6,ok,36,-2
RTC_CG_f1p5_b1p0_m2p5_t0_s2,CG,1.5,1.0,2.5,0,2,failed,7204.627983093262,7.395833333333334,ok:5_peaks,0.32000041007995605,FULL,0.2393898144364357,0.09263321544442858,True,5,7,ok,33,-9
RTC_CG_f2p0_b0p3_m2p5_t0_s3,CG,2.0,0.3,2.5,0,3,failed,391.9355733394623,,no_athdf,0.288037,RADIAL_COLLAPSE,0.19889461249113083,0.14444762095808983,True,4,4,ok,29,-2
RTC_CG_f2p0_b0p3_m2p5_t90_s1,CG,2.0,0.3,2.5,90,1,failed,316.5961043834686,,no_athdf,0.28307,RADIAL_COLLAPSE,0.15996941179037094,0.1499713845551014,True,2,2,ok,29,-2
RTC_CG_f1p5_b2p0_m2p5_t0_s1,CG,1.5,2.0,2.5,0,1,failed,6481.354289531708,,no_athdf,0.368001,RADIAL_COLLAPSE,0.21918562054634094,0.08525245885054271,True,5,9,ok,37,-2
RTC_CG_f2p0_b0p5_m2p5_t0_s2,CG,2.0,0.5,2.5,0,2,failed,135.67946934700012,,no_athdf,0.240035,RADIAL_COLLAPSE,0.15959174185991287,0.07360387146472931,True,3,5,ok,25,-2
RTC_CG_f2p0_b0p5_m2p5_t0_s3,CG,2.0,0.5,2.5,0,3,failed,135.65560388565063,,no_athdf,0.251037,RADIAL_COLLAPSE,0.16890306025743484,0.11423185653984547,True,4,4,ok,26,-2
RTC_CG_f2p0_b0p5_m2p5_t90_s1,CG,2.0,0.5,2.5,90,1,failed,150.7156801223755,,no_athdf,0.264016,RADIAL_COLLAPSE,0.1390150785446167,0.08976021409034729,True,2,3,ok,27,-2
RTC_CG_f1p5_b2p0_m2p5_t0_s3,CG,1.5,2.0,2.5,0,3,failed,5621.616242647171,,no_athdf,0.363,RADIAL_COLLAPSE,0.2794562131166458,0.14788076529900232,True,4,6,ok,37,-2
RTC_CG_f2p0_b0p3_m2p5_t90_s3,CG,2.0,0.3,2.5,90,3,failed,1160.5999591350555,,no_athdf,0.253028,RADIAL_COLLAPSE,0.159170962870121,0.10677601769566536,True,4,4,ok,26,-2
RTC_CG_f2p0_b0p5_m2p5_t90_s3,CG,2.0,0.5,2.5,90,3,failed,165.791268825531,,no_athdf,0.237005,RADIAL_COLLAPSE,0.14909043163061142,0.09186838008463383,True,4,4,ok,24,-2
RTC_CG_f2p0_b0p5_m2p5_t90_s2,CG,2.0,0.5,2.5,90,2,failed,226.10387063026428,,no_athdf,0.240047,RADIAL_COLLAPSE,0.15976690500974655,0.09308163324991862,True,2,3,ok,25,-2
RTC_CG_f2p0_b0p3_m2p5_t90_s2,CG,2.0,0.3,2.5,90,2,failed,1582.478868484497,,no_athdf,0.268011,RADIAL_COLLAPSE,0.17921137809753418,0.09609067191680272,True,2,3,ok,27,-2
RTC_CG_f2p0_b1p0_m2p5_t90_s1,CG,2.0,1.0,2.5,90,1,failed,120.56065559387207,,no_athdf,0.26106,RADIAL_COLLAPSE,0.1394234523177147,0.07426721416413784,True,2,4,ok,27,-2
RTC_CG_f2p0_b1p0_m2p5_t90_s2,CG,2.0,1.0,2.5,90,2,failed,105.49838352203369,,no_athdf,0.235098,RADIAL_COLLAPSE,0.14936907589435577,0.07436844892799854,True,2,4,ok,24,-2
RTC_CG_f2p0_b1p0_m2p5_t90_s3,CG,2.0,1.0,2.5,90,3,failed,90.41824960708618,,no_athdf,0.230054,RADIAL_COLLAPSE,0.1391744390130043,0.09168015234172344,True,4,4,ok,24,-2
RTC_CG_f1p5_b2p0_m2p5_t0_s2,CG,1.5,2.0,2.5,0,2,failed,7205.024654150009,7.239583333333334,ok:5_peaks,0.3300008475780487,FULL,0.24880263209342957,0.09963462821074895,True,5,7,ok,34,-9
RTC_CG_f2p0_b0p5_m2p5_t0_s1,CG,2.0,0.5,2.5,0,1,failed,5139.788843631744,,no_athdf,0.345001,RADIAL_COLLAPSE,0.1992054432630539,0.08185934523741405,True,5,9,ok,35,-2
RTC_CG_f2p0_b1p0_m2p5_t0_s1,CG,2.0,1.0,2.5,0,1,failed,5260.373852968216,,no_athdf,0.354002,RADIAL_COLLAPSE,0.20941872894763947,0.0898917027645641,True,5,9,ok,36,-2
RTC_CG_f2p0_b2p0_m2p5_t0_s2,CG,2.0,2.0,2.5,0,2,failed,4537.003381252289,,no_athdf,0.322,RADIAL_COLLAPSE,0.2390587329864502,0.10101691207715444,True,5,7,ok,33,-2
RTC_CG_f2p0_b2p0_m2p5_t90_s1,CG,2.0,2.0,2.5,90,1,failed,286.4092664718628,,no_athdf,0.270118,RADIAL_COLLAPSE,0.14923834055662155,0.08685586042702198,True,2,4,ok,28,-2
RTC_CG_f2p0_b2p0_m2p5_t90_s2,CG,2.0,2.0,2.5,90,2,failed,180.86989212036133,,no_athdf,0.245084,RADIAL_COLLAPSE,0.15970884263515472,0.08476806618273258,True,3,4,ok,25,-2
RTC_CG_f2p0_b1p0_m2p5_t0_s2,CG,2.0,1.0,2.5,0,2,failed,7204.775741100311,7.34375,ok:5_peaks,0.320000022649765,FULL,0.23953703790903091,0.09982039353677205,True,5,7,ok,33,-9
RTC_CG_f2p0_b1p0_m2p5_t0_s3,CG,2.0,1.0,2.5,0,3,failed,7204.4696979522705,5.9375,ok:4_peaks,0.35000014305114746,FULL,0.26876136660575867,0.1461316260198752,True,4,6,ok,36,-9
RTC_CG_f1p0_b0p3_m3p0_t0_s2,CG,1.0,0.3,3.0,0,2,failed,331.515465259552,,no_athdf,0.278052,RADIAL_COLLAPSE,0.19940245896577835,0.08149868870774905,True,4,6,ok,28,-2
RTC_CG_f2p0_b2p0_m2p5_t0_s1,CG,2.0,2.0,2.5,0,1,failed,7204.833295583725,7.604166666666667,ok:5_peaks,0.3500008285045624,FULL,0.22892192006111145,0.0929559353325102,True,5,9,ok,36,-9
RTC_CG_f1p0_b0p3_m3p0_t90_s1,CG,1.0,0.3,3.0,90,1,failed,527.3467905521393,,no_athdf,0.326023,RADIAL_COLLAPSE,0.21957264095544815,0.13986372699340185,True,2,3,ok,33,-2
RTC_CG_f1p0_b0p3_m3p0_t90_s2,CG,1.0,0.3,3.0,90,2,failed,331.6153450012207,,no_athdf,0.295029,RADIAL_COLLAPSE,0.2196052372455597,0.09716031700372696,True,3,4,ok,30,-2
RTC_CG_f1p0_b0p5_m3p0_t0_s1,CG,1.0,0.5,3.0,0,1,failed,301.3889670372009,,no_athdf,0.326001,RADIAL_COLLAPSE,0.2192375734448433,0.08566264063119888,True,4,7,ok,33,-2
RTC_CG_f1p0_b0p3_m3p0_t90_s3,CG,1.0,0.3,3.0,90,3,failed,452.2407808303833,,no_athdf,0.304011,RADIAL_COLLAPSE,0.22892525047063828,0.15196333825588226,True,2,4,ok,31,-2
RTC_CG_f1p0_b0p5_m3p0_t0_s2,CG,1.0,0.5,3.0,0,2,failed,180.88498091697693,,no_athdf,0.276059,RADIAL_COLLAPSE,0.2001245692372322,0.08151523396372795,True,4,6,ok,28,-2
RTC_CG_f1p0_b0p5_m3p0_t90_s1,CG,1.0,0.5,3.0,90,1,failed,1039.9450278282166,,no_athdf,0.334066,RADIAL_COLLAPSE,0.22984325885772705,0.0916582852602005,True,2,5,ok,34,-2
RTC_CG_f1p0_b0p3_m3p0_t0_s1,CG,1.0,0.3,3.0,0,1,failed,4356.034578084946,,no_athdf,0.364004,RADIAL_COLLAPSE,0.25944897532463074,0.09731398522853851,True,5,8,ok,37,-2
RTC_CG_f1p0_b0p5_m3p0_t90_s3,CG,1.0,0.5,3.0,90,3,failed,723.5629851818085,,no_athdf,0.336026,RADIAL_COLLAPSE,0.25892483443021774,0.1795787401497364,True,2,4,ok,34,-2
RTC_CG_f1p0_b0p5_m3p0_t0_s3,CG,1.0,0.5,3.0,0,3,failed,2562.375632762909,,no_athdf,0.295001,RADIAL_COLLAPSE,0.21921651810407639,0.1354528173804283,True,4,5,ok,30,-2
RTC_CG_f2p0_b2p0_m2p5_t0_s3,CG,2.0,2.0,2.5,0,3,failed,7204.410886764526,5.9375,ok:4_peaks,0.3500003516674042,FULL,0.26969610899686813,0.14655619487166405,True,4,6,ok,36,-9
RTC_CG_f1p0_b1p0_m3p0_t0_s1,CG,1.0,1.0,3.0,0,1,failed,829.0707173347473,,no_athdf,0.329,RADIAL_COLLAPSE,0.22007346153259277,0.08545376786163875,True,4,7,ok,33,-2
RTC_CG_f1p0_b1p0_m3p0_t90_s1,CG,1.0,1.0,3.0,90,1,failed,180.82066988945007,,no_athdf,0.302057,RADIAL_COLLAPSE,0.19944605231285095,0.07318962613741557,True,3,6,ok,31,-2
RTC_CG_f1p0_b1p0_m3p0_t90_s2,CG,1.0,1.0,3.0,90,2,failed,346.6362271308899,,no_athdf,0.276017,RADIAL_COLLAPSE,0.1999247744679451,0.0876231998205185,True,3,5,ok,28,-2
RTC_CG_f1p0_b1p0_m3p0_t90_s3,CG,1.0,1.0,3.0,90,3,failed,211.04238152503967,,no_athdf,0.277057,RADIAL_COLLAPSE,0.19921677559614182,0.14696531929075718,True,3,4,ok,28,-2
RTC_CG_f1p0_b0p3_m3p0_t0_s3,CG,1.0,0.3,3.0,0,3,failed,5215.253067731857,,no_athdf,0.301,RADIAL_COLLAPSE,0.22965951263904572,0.14354478120803832,True,3,5,ok,31,-2
RTC_CG_f2p0_b2p0_m2p5_t90_s3,CG,2.0,2.0,2.5,90,3,failed,7204.899852275848,11.979166666666668,ok:4_peaks,0.4500000774860382,FULL,0.36889855563640594,0.15981000382453203,True,4,8,ok,46,-9
RTC_CG_f1p0_b1p0_m3p0_t0_s2,CG,1.0,1.0,3.0,0,2,failed,1658.0425970554352,,no_athdf,0.312004,RADIAL_COLLAPSE,0.2394617348909378,0.09692656568118505,True,5,7,ok,32,-2
RTC_CG_f1p0_b2p0_m3p0_t0_s2,CG,1.0,2.0,3.0,0,2,failed,346.63313722610474,,no_athdf,0.282,RADIAL_COLLAPSE,0.20942580699920654,0.08802316710352898,True,5,6,ok,29,-2
RTC_CG_f1p0_b2p0_m3p0_t90_s2,CG,1.0,2.0,3.0,90,2,failed,271.3177447319031,,no_athdf,0.272084,RADIAL_COLLAPSE,0.19955848157405853,0.09209314584732056,True,4,5,ok,28,-2
RTC_CG_f1p0_b2p0_m3p0_t0_s1,CG,1.0,2.0,3.0,0,1,failed,3225.705456495285,,no_athdf,0.342,RADIAL_COLLAPSE,0.23967420309782028,0.08599037397652864,True,5,8,ok,35,-2
RTC_CG_f1p0_b0p5_m3p0_t90_s2,CG,1.0,0.5,3.0,90,2,failed,7205.202696084976,44.375,ok:2_peaks,0.4400017559528351,PARTIAL,0.36963143199682236,0.19775450378656387,True,2,5,ok,45,-9
RTC_CG_f1p0_b1p0_m3p0_t0_s3,CG,1.0,1.0,3.0,0,3,failed,7204.82343173027,3.75,ok:4_peaks,0.2800508737564087,FULL,0.2099996656179428,0.15976972319185734,True,4,4,ok,29,-9
RTC_CG_f1p0_b2p0_m3p0_t90_s3,CG,1.0,2.0,3.0,90,3,failed,5727.621732950211,,no_athdf,0.466006,RADIAL_COLLAPSE,0.3899611532688141,0.16415461259228842,True,2,7,ok,47,-2
RTC_CG_f1p2_b0p3_m3p0_t0_s1,CG,1.2,0.3,3.0,0,1,failed,3888.211578607559,,no_athdf,0.325,RADIAL_COLLAPSE,0.21955491602420807,0.0871097764798573,True,4,7,ok,33,-2
RTC_CG_f1p2_b0p3_m3p0_t90_s1,CG,1.2,0.3,3.0,90,1,failed,557.7492241859436,,no_athdf,0.317012,RADIAL_COLLAPSE,0.20971960574388504,0.13635416080554327,True,2,3,ok,32,-2
RTC_CG_f1p2_b0p3_m3p0_t0_s2,CG,1.2,0.3,3.0,0,2,failed,2517.1644344329834,,no_athdf,0.276001,RADIAL_COLLAPSE,0.19932258874177933,0.08129717409610748,True,4,6,ok,28,-2
RTC_CG_f1p2_b0p3_m3p0_t90_s3,CG,1.2,0.3,3.0,90,3,failed,376.79473519325256,,no_athdf,0.285039,RADIAL_COLLAPSE,0.20901698619127274,0.1418666485697031,True,3,4,ok,29,-2
RTC_CG_f1p2_b0p3_m3p0_t90_s2,CG,1.2,0.3,3.0,90,2,failed,497.43988943099976,,no_athdf,0.280036,RADIAL_COLLAPSE,0.20967480540275574,0.09230798482894897,True,3,4,ok,29,-2
RTC_CG_f1p0_b2p0_m3p0_t0_s3,CG,1.0,2.0,3.0,0,3,failed,7204.875848293304,6.458333333333334,ok:4_peaks,0.3300011157989502,FULL,0.25989980250597,0.1380861463646094,True,4,6,ok,34,-9
RTC_CG_f1p0_b2p0_m3p0_t90_s1,CG,1.0,2.0,3.0,90,1,failed,7204.570374250412,6.979166666666667,ok:5_peaks,0.44000107049942017,FULL,0.33895576000213623,0.14228512533009052,True,5,8,ok,45,-9
RTC_CG_f1p2_b0p5_m3p0_t90_s2,CG,1.2,0.5,3.0,90,2,failed,422.01060223579407,,no_athdf,0.283074,RADIAL_COLLAPSE,0.20971406251192093,0.10484627448022366,True,3,4,ok,29,-2
RTC_CG_f1p2_b0p5_m3p0_t0_s1,CG,1.2,0.5,3.0,0,1,failed,994.7580077648163,,no_athdf,0.322015,RADIAL_COLLAPSE,0.2192971631884575,0.08676291470016752,True,4,7,ok,33,-2
RTC_CG_f1p2_b0p5_m3p0_t90_s3,CG,1.2,0.5,3.0,90,3,failed,211.06317830085754,,no_athdf,0.274003,RADIAL_COLLAPSE,0.19902076572179794,0.14441285096108913,True,3,4,ok,28,-2
RTC_CG_f1p2_b0p5_m3p0_t90_s1,CG,1.2,0.5,3.0,90,1,failed,1100.3084771633148,,no_athdf,0.313005,RADIAL_COLLAPSE,0.21000365912914276,0.08389292657375336,True,2,5,ok,32,-2
RTC_CG_f1p2_b1p0_m3p0_t0_s1,CG,1.2,1.0,3.0,0,1,failed,1311.4414587020874,,no_athdf,0.327,RADIAL_COLLAPSE,0.21898312866687775,0.08689148085457939,True,4,7,ok,33,-2
RTC_CG_f1p2_b1p0_m3p0_t90_s1,CG,1.2,1.0,3.0,90,1,failed,376.7232036590576,,no_athdf,0.29905,RADIAL_COLLAPSE,0.1895817071199417,0.06822408239046733,True,3,6,ok,30,-2
RTC_CG_f1p2_b0p5_m3p0_t0_s3,CG,1.2,0.5,3.0,0,3,failed,2426.7500352859497,,no_athdf,0.296,RADIAL_COLLAPSE,0.21924642473459244,0.13557996451854706,True,4,5,ok,30,-2
RTC_CG_f1p2_b1p0_m3p0_t90_s2,CG,1.2,1.0,3.0,90,2,failed,286.4064824581146,,no_athdf,0.26303,RADIAL_COLLAPSE,0.19000162929296494,0.08396823555231095,True,3,5,ok,27,-2
RTC_CG_f1p2_b0p5_m3p0_t0_s2,CG,1.2,0.5,3.0,0,2,failed,2773.542657852173,,no_athdf,0.288,RADIAL_COLLAPSE,0.20997254550457,0.08807533482710521,True,5,6,ok,29,-2
RTC_CG_f1p2_b0p3_m3p0_t0_s3,CG,1.2,0.3,3.0,0,3,failed,4732.637741088867,,no_athdf,0.324001,RADIAL_COLLAPSE,0.2496897131204605,0.13140657792488733,True,4,6,ok,33,-2
RTC_CG_f1p2_b2p0_m3p0_t0_s1,CG,1.2,2.0,3.0,0,1,failed,859.1009776592255,,no_athdf,0.327,RADIAL_COLLAPSE,0.21985290944576263,0.08691399012293134,True,4,7,ok,33,-2
RTC_CG_f1p2_b2p0_m3p0_t90_s1,CG,1.2,2.0,3.0,90,1,failed,241.05043077468872,,no_athdf,0.29511,RADIAL_COLLAPSE,0.1892332211136818,0.07496750478943189,True,3,6,ok,30,-2
RTC_CG_f1p2_b2p0_m3p0_t90_s2,CG,1.2,2.0,3.0,90,2,failed,497.4049918651581,,no_athdf,0.261027,RADIAL_COLLAPSE,0.18952350318431854,0.08788803964853287,True,4,5,ok,27,-2
RTC_CG_f1p2_b2p0_m3p0_t90_s3,CG,1.2,2.0,3.0,90,3,failed,135.64703011512756,,no_athdf,0.255106,RADIAL_COLLAPSE,0.1787904128432274,0.13172812946140766,True,4,4,ok,26,-2
RTC_CG_f1p5_b0p3_m3p0_t0_s1,CG,1.5,0.3,3.0,0,1,failed,165.83103394508362,,no_athdf,0.291098,RADIAL_COLLAPSE,0.18971436470746994,0.06991210899182729,True,4,7,ok,30,-2
RTC_CG_f1p2_b1p0_m3p0_t0_s3,CG,1.2,1.0,3.0,0,3,failed,3873.5354895591736,,no_athdf,0.333,RADIAL_COLLAPSE,0.2599908635020256,0.13793107494711876,True,4,6,ok,34,-2
RTC_CG_f1p5_b0p3_m3p0_t0_s3,CG,1.5,0.3,3.0,0,3,failed,226.11912298202515,,no_athdf,0.254032,RADIAL_COLLAPSE,0.1797555610537529,0.13195368647575378,True,4,4,ok,26,-2
